1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
4715518,26115042,158147836,52825136,7238354,4715518,26115042,158147836,52825136,7238354,4718201,26165024,158091277,52797853,7225204,3755160,22999066,158984864,171815026,171207311,3754931,22981291,158886140,171860589,171262145,367310418,357414246,304180422,348210420,366436952,367310418,357414246,304180422,348210420,366436952,367310941,357413802,304179983,348210501,366436464,367687162,359807904,237014960,122292780,129383275,367686411,359807861,237014454,122293271,129382977,0
27563561,54566315,106064892,67011922,32589295,27563561,54566315,106064892,67011922,32589295,27497561,54596640,106032313,66922694,32626980,24679549,49624875,106224443,111144178,111208552,24716214,49556340,106298222,111171631,111142125,223949845,204356289,167338046,193799580,220774145,223949845,204356289,167338046,193799580,220774145,223948443,204359042,167341199,193802570,220772424,225690677,208116633,130446013,67306388,71208468,225688716,208115326,130446136,67306957,71208441,0
20729296,101240353,148324063,141702943,29033213,20729296,101240353,148324063,141702943,29033213,20708172,101282883,148285633,141752562,28953474,16982427,77839140,129996868,155190630,160059685,16946227,77921407,129997935,155138393,160150692,334938026,297328449,218868681,268441085,330741841,334938026,297328449,218868681,268441085,330741841,334938660,297330709,218868713,268442470,330743046,337149611,306939090,170514040,87980506,93081045,337148697,306940215,170513751,87979931,93080934,0
41532394,104241241,278997634,167591248,46475566,41532394,104241241,278997634,167591248,46475566,41604638,104094160,279081364,167612744,46388186,37599701,82572780,419952930,452428983,422200246,37531961,82691578,419926722,452643873,422282078,953140220,917914139,811479140,888311606,947332928,953140220,917914139,811479140,888311606,947332928,953140030,917913706,811479890,888315090,947332700,956823033,926526980,652867986,336861003,356393526,956823565,926526626,652867428,336862231,356393218,0
26622248,53203723,81889441,67063069,29884338,26622248,53203723,81889441,67063069,29884338,26605994,53225453,81764968,67054614,29860033,24411438,47372462,85015693,90420768,90469210,24437215,47307195,85051627,90345187,90412758,181884544,162934309,129883121,151925271,178903364,181884544,162934309,129883121,151925271,178903364,181885408,162938477,129885684,151928930,178905687,183673530,166842258,102360209,52817024,55879064,183674509,166843225,102359929,52817213,55879462,0
42270457,111640486,186088481,135923206,54562728,42270457,111640486,186088481,135923206,54562728,42285982,111601459,186142496,136081247,54530159,36423498,99301616,205926556,226625960,226197478,36467820,99406479,206047449,226757361,226174012,472393899,428327862,350257063,403981788,465764722,472393899,428327862,350257063,403981788,465764722,472394656,428329531,350258372,403984709,465765983,475927650,437539136,278107018,143572950,151896640,475928272,437539749,278108241,143573311,151896618,0
2951665,11982606,41076537,25821084,3633595,2951665,11982606,41076537,25821084,3633595,2948304,11956121,41109307,25822600,3639114,2646063,8605356,39181261,44542942,45757932,2640331,8623798,39206337,44526733,45709366,92079419,88249918,70191911,83680440,91612311,92079419,88249918,70191911,83680440,91612311,92079258,88254339,70193979,83685726,91612536,92349865,89329128,54758897,28254228,29892008,92349343,89330272,54758607,28253761,29892220,0
997195,1397555,3008918,2091773,1038786,997195,1397555,3008918,2091773,1038786,986547,1403166,2974884,2069509,1047258,973941,1305704,3024607,3058332,3126895,973476,1318129,3033160,3080270,3154753,5698449,5194791,4129864,4914165,5591106,5698449,5194791,4129864,4914165,5591106,5698859,5194876,4129398,4914069,5591836,5771481,5278298,3217845,1660406,1756517,5772706,5278699,3217922,1660324,1756673,0
1417291,17708036,38349113,28392213,2067183,1417291,17708036,38349113,28392213,2067183,1406178,17709580,38349158,28502938,2065105,1122847,14265084,33710379,39517837,39576967,1121483,14265584,33699882,39524962,39546754,87962173,82441702,63825585,76749723,87710179,87962173,82441702,63825585,76749723,87710179,87965820,82441704,63821750,76747524,87715057,88078229,84187614,49962469,25779575,27274557,88079263,84190798,49962710,25779642,27274096,0
2851812,5531185,13624278,7924393,3110613,2851812,5531185,13624278,7924393,3110613,2837525,5561191,13641134,7933351,3101118,2644086,4628285,13118637,14815845,14846772,2634468,4646641,13123237,14846183,14878625,30006752,27700011,22658874,26264965,29595223,30006752,27700011,22658874,26264965,29595223,30007551,27700633,22658790,26265145,29596302,30276092,28169219,17659155,9111669,9639808,30273716,28167819,17659075,9111537,9639845,0
16992260,49496515,142957102,64899170,23230634,16992260,49496515,142957102,64899170,23230634,16975225,49397105,143024190,64909617,23206487,13898952,46173186,171343766,185994585,184362634,13868300,46198902,171329011,186000078,184493451,395371056,372996715,323897522,361126720,392239174,395371056,372996715,323897522,361126720,392239174,395370687,373002815,323901460,361135005,392238599,396991056,377294086,253741416,130924079,138513594,396990934,377292554,253741949,130924332,138513781,0
128804844,205561798,321179421,246342331,137677865,128804844,205561798,321179421,246342331,137677865,128850620,205801984,320735076,246357453,137704558,122237158,185876535,347230928,374701434,372848365,122179000,185814744,347166789,374699606,373019086,738225650,644244334,520487073,601834291,719429919,738225650,644244334,520487073,601834291,719429919,738229330,644258186,520546628,601848801,719436980,750836482,661069173,411521950,212439578,224739807,750844452,661072434,411520911,212437202,224736064,0
4822275,8059977,16395825,9547892,5052937,4822275,8059977,16395825,9547892,5052937,4826735,8042764,16418374,9533614,5095965,4779549,7290059,32554519,33516028,31971627,4797244,7258876,32584991,33521176,31916242,69504479,66070531,60936623,64633440,68828201,69504479,66070531,60936623,64633440,68828201,69511717,66078188,60942516,64640746,68835377,69953047,66652355,49247353,25410762,26883879,69950860,66653696,49247451,25410766,26883746,0
18020751,31329673,54303465,39392227,20140130,18020751,31329673,54303465,39392227,20140130,18007368,31343619,54269531,39416574,20136272,16724465,28087092,106136656,97427037,93243333,16727394,28145660,106127871,97430775,93283818,248120861,235351633,215007449,228855241,245801740,248120861,235351633,215007449,228855241,245801740,248118266,235348741,215006297,228852404,245798504,249569843,237717892,183768588,94867255,100365777,249573390,237721250,183768433,94867003,100365212,0
2518478,10236454,26701628,17069276,3478894,2518478,10236454,26701628,17069276,3478894,2520895,10229080,26742600,17047819,3477408,2126383,7794086,33831222,38197803,37315475,2127387,7807487,33795238,38245624,37280520,81398876,77914422,66377560,74642088,80948380,81398876,77914422,66377560,74642088,80948380,81400705,77916518,66377356,74644037,80950740,81630519,78874510,52821380,27254525,28834999,81629975,78873647,52821456,27254766,28834740,0
3047184,6348814,9435248,7412286,3839184,3047184,6348814,9435248,7412286,3839184,3058355,6328003,9436219,7426543,3896426,2735078,5838663,9109291,9953242,10023743,2726071,5820938,9097400,9943550,10003703,19017206,16513426,12722368,15277296,18591220,19017206,16513426,12722368,15277296,18591220,19022219,16520031,12722307,15275891,18597004,19267978,16998955,9913021,5114886,5411251,19272571,16998734,9913098,5114940,5411441,0
1364803,2286156,3918340,2816226,1474480,1364803,2286156,3918340,2816226,1474480,1368949,2264254,3934214,2831298,1488839,1322085,2021855,6780913,6076390,5245977,1321783,2008842,6764301,6049777,5223429,13784315,13016116,11678532,12614458,13644188,13784315,13016116,11678532,12614458,13644188,13785999,13017188,11678066,12615416,13645989,13878919,13163717,9788217,5050438,5343253,13878785,13163774,9788181,5050581,5343239,0
7456510,15645094,33568267,20152739,8968264,7456510,15645094,33568267,20152739,8968264,7461559,15681810,33795467,20217774,8997022,6927532,14505672,46378686,48876605,47553844,6938760,14483764,46348477,48922065,47670313,101374398,95301658,83467799,91936915,100388356,101374398,95301658,83467799,91936915,100388356,101370335,95300216,83415211,91928612,100383716,101980820,96497300,66665920,34405259,36399802,101981248,96493346,66666849,34405529,36399839,0
8866345,13148792,55583599,23887979,8886274,8866345,13148792,55583599,23887979,8886274,8882802,13132526,55611028,23880970,8926321,8685302,11922151,100069610,104566066,87038395,8710350,11884176,100005037,104489749,86939943,214227545,209870926,192432709,206607445,213371218,214227545,209870926,192432709,206607445,213371218,214227432,209869430,192422536,206601096,213371193,214787828,210651865,157128916,81073868,85774719,214787340,210651914,157129417,81073873,85774405,0
8427407,12480083,22685583,14292949,9269511,8427407,12480083,22685583,14292949,9269511,8421614,12490921,22755270,14344432,9235519,7963731,11608357,51684158,49352976,48611745,7979774,11644973,51676884,49440398,48470889,101368537,97075273,90142843,95155871,100493607,101368537,97075273,90142843,95155871,100493607,101365168,97073087,90145126,95155490,100490171,101923181,97789381,73521278,37935170,40134311,101925630,97790967,73521396,37935364,40134601,0
3312043,6630478,8176770,7989095,3580827,3312043,6630478,8176770,7989095,3580827,3310020,6655766,8206639,7967951,3577048,3109541,5888997,7505378,8309530,8507529,3122851,5874346,7448908,8328728,8478574,15794929,13197190,9653902,11843051,15329239,15794929,13197190,9653902,11843051,15329239,15796168,13193826,9653323,11841683,15330316,16103151,13702661,7522828,3881592,4106491,16102867,13701948,7522788,3881582,4106810,0
815011,1191980,1802362,1370709,851143,815011,1191980,1802362,1370709,851143,824616,1176738,1811623,1392706,841683,792726,1128836,2531008,2510828,2468836,790048,1139249,2540357,2529842,2451832,4782611,4344142,3757252,4161423,4690937,4782611,4344142,3757252,4161423,4690937,4782624,4345332,3758475,4162506,4691141,4843724,4415810,3023628,1560232,1650674,4844664,4416271,3023635,1560188,1650656,0
17392290,28251973,92816295,45198788,20229562,17392290,28251973,92816295,45198788,20229562,17401114,28219216,92705334,45207061,20257343,15148538,24640914,90823367,98022449,98784630,15134224,24689766,90705116,98137261,98833572,195804918,183202005,150418901,175590640,193136370,195804918,183202005,150418901,175590640,193136370,195810244,183209792,150418946,175599813,193140811,197486224,185457216,117187457,60465563,63970076,197485726,185456926,117187350,60465405,63969936,0
8292081,15396253,32135394,18397449,10502465,8292081,15396253,32135394,18397449,10502465,8274031,15344834,32159358,18448820,10502346,7027890,14228241,66058478,67378047,66061568,6989841,14250300,66150067,67279598,66083248,141156117,134380617,123528794,131299939,139855155,141156117,134380617,123528794,131299939,139855155,141156747,134383364,123533196,131304568,139856036,141895212,135543469,99681476,51432757,54414712,141894619,135546060,99681401,51432806,54414438,0
2055547,27072010,80584902,42508238,6089767,2055547,27072010,80584902,42508238,6089767,2061150,27085280,80747364,42520872,6086517,1237314,24115445,95066481,101534692,98542376,1237292,24162157,95035464,101522676,98586704,221093123,210348624,178437264,202516514,220339503,221093123,210348624,178437264,202516514,220339503,221093128,210349984,178438498,202517440,220339803,221229992,212865445,139776511,72121158,76301940,221229726,212865947,139776890,72120912,76301432,0
3515377,11804125,49956242,17580287,4720204,3515377,11804125,49956242,17580287,4720204,3516275,11858418,49934113,17591804,4711258,3114214,10577050,52373188,56080918,55134453,3107827,10568554,52314204,56075283,55126994,118884891,113921225,97465318,110703341,118277196,118884891,113921225,97465318,110703341,118277196,118884455,113919940,97463923,110702104,118275406,119210796,114983188,76148776,39290658,41567179,119210823,114983782,76148844,39290525,41567386,0
94964,876395,3453602,1496967,127400,94964,876395,3453602,1496967,127400,96256,865983,3453478,1487110,124612,62352,449304,4996633,5493502,5520892,62317,451175,4989822,5501595,5485739,11737780,11547479,10324052,11243945,11724666,11737780,11547479,10324052,11243945,11724666,11737892,11547497,10323304,11245024,11724798,11743546,11633364,8164487,4212614,4456958,11743585,11632805,8164180,4212359,4456805,0
3606002,7035584,9264706,7633294,3959573,3606002,7035584,9264706,7633294,3959573,3612611,7065959,9285355,7664745,3944675,3265097,6477226,16616681,15708713,16296809,3273161,6470958,16558657,15749328,16307524,41687862,38468856,34599208,37093250,41083039,41687862,38468856,34599208,37093250,41083039,41685271,38471013,34601389,37096323,41080871,42048133,39014168,29936761,15477271,16374881,42047567,39012830,29935955,15477392,16374782,0
4995368,14789035,33549727,20168788,6367962,4995368,14789035,33549727,20168788,6367962,4990709,14830649,33526642,20111305,6332506,4401085,13024084,33318767,35741748,35127642,4390213,13047918,33389640,35810149,35143994,74933040,69531879,56575685,66064448,74269186,74933040,69531879,56575685,66064448,74269186,74933181,69533343,56578290,66067893,74269174,75267169,70731340,44191263,22802762,24124586,75268711,70731238,44191416,22802871,24125040,0
